author,comment,likes,published_at
@OnyenOnyen-p5g,❤Bravo Iran,2,2026-04-13T11:27:19Z
@GarongAnggaran-oy7sm,"Usir pake speedboat 
Kasihan aja tuh kapal Perang AS 
Di lepeh kulit pisang terbalik Speed boat irgc 😂😂😂😂",0,2026-04-13T11:27:00Z
@ciptonugroho3273,indo dpt pemimpin koyo asu terus,0,2026-04-13T11:26:55Z
@syukur1814,Otak nya otak penjahat,0,2026-04-13T11:26:50Z
@realchannel1584,Langsung bom aja kapal Amer8ka ngapain diperingati😂,0,2026-04-13T11:26:28Z
@barryyanto7455,Cuma Wowo yg bisa jadi mediator damai😂😊,0,2026-04-13T11:25:38Z
@TjioLewi-nd9ez,Pasti kapal AS kabur dan balik ke Amerika 😁🤭,0,2026-04-13T11:25:12Z
@wish_wise,"Klo amrik langsung nembak kaya kapal selam iram ditembak, tp iran cuma diusir",0,2026-04-13T11:24:48Z
@stansusendawar5421,"Hoax lagi, mana bisa duusir begitu saja kapal yg dilengkapi  sebjata canggi, Iran pembohong 😂😂😂",0,2026-04-13T11:24:09Z
@alwisihab1560,Iran mantap❤❤❤❤,3,2026-04-13T11:23:57Z
@bornoksihombing4470,"Propaganda teruuuss..!!!
😂😂😂😂😂😂😂😂",0,2026-04-13T11:23:56Z
@KCC-mgk,Iran masih tau cara ber etika...kalo posisi iran itu...di posisi yg kata nyA bangsattt pilihan Tuhan....seperti nya udh d rudal tuh kapall....,0,2026-04-13T11:23:28Z
@januarhadi9073,"Lha kok diusir, bukannya langsung dibom? Ada apa ini? 😂",0,2026-04-13T11:23:25Z
@DetektifLangitan,"Hanya 2 orang Trump & Netanyahu di atas bumi ini, yg bermoral spt Fir'un saat ini, berkuasa spt Tuhan.
Dan pemimpin dunia yg berani menghadapi lngsung  melawan 
2 dajjal itu HANYA PENGUASA IRAN & RAKYATNYA😢",0,2026-04-13T11:23:22Z
@BambangHadi-o5t,Iran masih ber Adab sdh tau Amerika musuh masih diperingatkan untuk putar balik,0,2026-04-13T11:23:15Z
@saifulanam268,Trump itu kalau ngomong renyah kayak krupuk...enteng banget...bicara sama kenyataan jauh banget..politik trum hanya supaya menyenangkan hati rakyat dan prajurit2nya...,0,2026-04-13T11:23:01Z
@sarepefendi4836,"MANTAP,,,👍👍👍Bravo Iran💪💪💪",3,2026-04-13T11:23:00Z
@MuhamaddAskim-j1i,Dronnya bisa gak nuju oten indo 😂duaarrrr cocot oten indo busuk pnyembah lonteh setannyahu dan mamricacaca😅,0,2026-04-13T11:22:13Z
@BasriBasri-ek9ju,Harapan saya sama iran... Begitu masuk di wilayah praeran iran kapal as atau kapal israel lakntullah langsung di hujani rudal dan drown.. Ecehan si tram keturunan piraon sudah tudak ada lagi yang percaya di dunia ini,0,2026-04-13T11:22:09Z
@edykadarismandrs4947,"*SEMUA PENDUDUK MUSLIM INDONESIA SUNGGUH SANGAT MENDUKUNG NEGARA ISLAM IRAN, QATAR, & YAMAN YANG TELAH MENGUSIR CAMPUR TANGAN PASUKAN MILITER AMERIKA DI NEGARA MEREKA, TERMASUK DI SELAT HORMUS DAN SELAT AL-MANDAB,..... SEMOGA NEGARA-NEGARA TELUK YG LAIN BISA MENIRU MEREKA,....AMIN YA RABBAL ""ALAMIN* ❤",1,2026-04-13T11:21:58Z
@SirojudinWijoyo-to2yj,Bèbèk trump sudah terpastikan gila,9,2026-04-13T11:21:57Z
@semarst9506,Itu wilayah Iran oncom... Koq ribet ya si oncom ini,0,2026-04-13T11:21:49Z
@IkhsanMangunan,Bravo iran... Musnahlah Trump. Dan israel,0,2026-04-13T11:21:24Z
@Q46-i8j,AS cuma jadi badut,0,2026-04-13T11:21:15Z
@semarst9506,Ini orang macam apa ya kok kek sikopat ya😂😂😂,0,2026-04-13T11:20:43Z
@AnacletoMaubuti,"Biasa bohong konoha dunia tau  bohong konoha,Iran sudah hancur masih berani lawan as dan Israel itu konoha bohong.",0,2026-04-13T11:20:35Z
@Winter-dk6uv,"Kompas cek sumber berita yang benar, jangan-jangan hoax itu.",0,2026-04-13T11:20:34Z
@Pikirlogika,laporan pro iran ga bisa di pake semua....penuh kebohongan....beda ama israel us....ga cuman ngomong...sekalian bukti serangan ama kehancuran nyata gaza dan iran...coba bayangin....uda ga terhitung para pemimpin2 iran hizbulah hamas di sikat....pengen ngomong apain lagi....ya emang segitu cuman cara kerjanya iran hamas hizbulah....bier kalah parah di medan tapi asel meneng di medsos....menurut aku   kira2 untung apa ya...,0,2026-04-13T11:20:22Z
@QiranrahmaWati-e8m,"😂😂😂 pura pura saja tram tidak ingin berdamai,",0,2026-04-13T11:20:10Z
@kulilinet,Knp g langsung di rudal saja..,0,2026-04-13T11:19:58Z
@channelUrangdesa,Astaghfirullah..kok diusir sih ..rudal aja langsung biar mampus... GK tau apa kalian dirudal..bahkan warga kalian banyak yg maninggal... ini kok disuruh putar balek...rudal langsung...aduuh..kok jd bodoh sih.musuh didepan kok didiamin... andai kalian masuk wilayah as.. habis la kalian dirudal,0,2026-04-13T11:19:58Z
@SaipulAnwar-m5j,♠😊,0,2026-04-13T11:19:18Z
@linasalsabila2110,Malah  di usir bukanya di rudal langsung,0,2026-04-13T11:18:24Z
@bermainbersama8342,Kenapa gak dirudal.,0,2026-04-13T11:18:00Z
@ZamBika-k5l,"Iran msih punya hati,🥲",1,2026-04-13T11:17:44Z
@Shofcha-c1s,"Iran memang bangsa pejuang sejati. Tdk ada negara yg berani mengancam kapal amerika, mereka dg gagah dan tegas mengusir kapal perang amerika. Salut buat bangsa iran.",126,2026-04-13T11:17:27Z
@putrajuniansyah6625,Tembak aja langsung ngapain pake usir2,0,2026-04-13T11:17:23Z
@AlipenNainggolan,Aha😂😂😂😂 bayak x bahong ya. Klo betul ya tembak langsung lah.,0,2026-04-13T11:16:45Z
@BagusPriyanto-q3p,Bravo iran 🇮🇷 is the best,0,2026-04-13T11:16:35Z
@SebomCoy,Mantap iran sangat tegas ayolah lanjutkan perang teruss mantap,0,2026-04-13T11:16:01Z
@ZUNOTCE7,Trump kocak 😅,0,2026-04-13T11:15:33Z
@SanghyangManik,"Super power yg kroyokan😅😅😅
Kalo sendiri an ya amsyong... 
Sekelas Iran jangan di samain Venezuela😅😅😅",72,2026-04-13T11:15:30Z
@pemburulubangbelut,banyak drama. negara rakus vs neegara pengecut. klw memang lu punya nuklir langsung aja nuklirin tuh israel. negosiasi buat apa? pemimpin tertinggi luh udh di bunuh. masyarakat lu di bantai. lu nunggu apa nyet perundingan?,0,2026-04-13T11:15:04Z
@Bajasatria1881,"Trump membuat kesalah fatal menyerang negara Iran yg berdaulat sekarang makin runyam, ruwet, ruwet (kata pak Joko)😄😄, bukan berdampak ke Negaranya & juga ke Negara-negara lain di tingkat global😢",0,2026-04-13T11:15:02Z
@JepriSofyandi,"Tembak kpal as, harus di ancurkan",0,2026-04-13T11:14:59Z
@bipbanjarbaru2521,"Amerika negara preman,penjahat perang",0,2026-04-13T11:14:48Z
@SantoSugiono,Trum donald bebek stress,0,2026-04-13T11:14:38Z
@Ocha.04,"Sebenar nya Iran bisa saja langsung menenggelamkan nya,tapi Iran sangatlah cerdas,Iran telah membuat malu lagi mamarica untuk yg kesekian kalinya. Iran telah membuktikan yg kata nya negara ADI DAYA ternyata TAK BERDAYA. Goodbjob 🇮🇷iran",0,2026-04-13T11:14:21Z
@muhammadraisnur9330,Negara orang ko di obok2 dasar mamarakus,0,2026-04-13T11:13:43Z
@jihadkelana15,Amerika yg memulai perang.kemudian iran menutup teluk hormus akibat dari penyerangan ini.sekarang amerika yg muncul seakan2 menjadi pahlawan.untuk membebaskan teluk hormus.padahal teluk hormus aman2 saja sebelum AS menyerang iran😂😂😂lawak,0,2026-04-13T11:13:35Z
@maslanjardees8771,Gak percayav😂,0,2026-04-13T11:13:25Z
@gusdek9717,"Kapal aja nggak punya cuap"" Ngusir AS 😅😅😅 armada laut terkuat sepanjang sejarah",0,2026-04-13T11:13:10Z
@gusdek9717,Ngusir pakek apa 😅😅?? Pkek getek ??,0,2026-04-13T11:12:29Z
@fredev5701,Kla memang iran pegang kendali......tembak aja kapal2 laut USA  tapi kla berani dan memang benar bisa nembak.....tunjukan kpd dunia ......baru oke...,0,2026-04-13T11:12:28Z
@as-sasakichanal9057,Baru masuk sudah crot wkwk,0,2026-04-13T11:11:56Z
@Lampusepeda,"🔥🔥 Jika Amerika menutup selat Homuz …….. Amerika berisiko sangat besar kena inflasi energi, biaya militer besar, kehilangan legitimasi, dan eskalasi perang…….. Tapi malah keuntungan bagi IRAN  : 
Narasi moral-politik : AS bisa terlihat sebagai pihak yang mengeskalasi.  ……….. Leverage energi : harga minyak naik, dunia panik…………Daya tawar diplomatik: tuntutan Iran jadi lebih sulit diabaikan……….Konsolidasi internal dan deterrence : rakyat dirapatkan, lawan diingatkan bahwa Iran tetap punya kartu strategis…….",0,2026-04-13T11:11:56Z
@intanrump,Iran keok😂😂😂,0,2026-04-13T11:11:53Z
@AstuuAstuu-r5e,"Kalau bisah jangan banyak ngomong usir dengan tidaknb, ngapain ngomong terus.",0,2026-04-13T11:11:50Z
@DiLiyan-j5r,"Kurang percaya sama berita nya,kenapa di usir,kenapa gak di hancurkan atau di rudal,kata nya iran kuat,selat hormus itu di kuasa rudal2 serta kapal dan drone Iran,kenapa hanya di usir seperti ngusir anak meong,kok gak di tembak di hancur kan😂😂",0,2026-04-13T11:10:54Z
@UmratiRati,Yg keluar masuk china emang berani sama china hikhikhikhik.,0,2026-04-13T11:10:23Z
@nuraini-yd6sy,Trump should  keep   his  own  door,0,2026-04-13T11:10:16Z
@soblieeGTR,"Slama ini kita di bohongi film perang america yang slalu tak terkalahkan.
Dan ternyata saya sadar itu hanya di film2 saja😅😅😅😅😅😅",0,2026-04-13T11:09:59Z
@jihadkelana15,Presiden salah bantal,0,2026-04-13T11:09:46Z
@sembararonggo5552,"negara sombong amerika, seakan akan dunia ini miliknya dia... zionis amerika laknat Dajjal😈😈",0,2026-04-13T11:09:33Z
@MohamadTopik-iy7yu,GAZZZZZ,0,2026-04-13T11:09:19Z
@rizkipalendra,Ayo jangan beli produk amerika,0,2026-04-13T11:08:48Z
@MuhammadKhozin-x2b,Presiden trump terbodoh di dunia,0,2026-04-13T11:08:15Z
@teguhhimmawan4311,"Wkkkkkkk,,,,,, ngaciiiiirrrr😂",3,2026-04-13T11:08:09Z
@jihadkelana15,Harusnya di suasana perang ini langsung saja di rudal.tidak usah kasih peringatan.tetapi itulah adab perang dalam islam,10,2026-04-13T11:07:59Z
@AmirulAmirul-l1f,Cuba halang kapal dari China dan Rusia tengok apa yg akan di lakukan oleh negara2 itu lebih lagi kapal dari Korea utara,0,2026-04-13T11:07:24Z
@rizkipalendra,Amerika yang sombong,0,2026-04-13T11:07:20Z
@muhammadristianto9728,"Laa ilaha illallah Muhammadur Rosulullah ""HASBUNALLAH WAL NIKMAL WAKIL,NIKMAL MAULA WAL NIKMAN NASIR""  Kobarkan semangat MUSLIMIN WAL MUSLIMAT MU'MININ WAL MU'MINAT ""MUSNAHKAN ZIONIS ADALAH PERJUANGAN SUCI BAGI SELURUH UMAT ISLAM SEDUNIA"" , SURGA MAWA ADALAH TEMPAT TUJUAN BAGI SELURUH UMAT ISLAM SEDUNIA, MATI SYAHID ADALAH JALAN PILIHAN BAGI SELURUH UMAT ISLAM SEDUNIA """,0,2026-04-13T11:06:49Z
@AbdulBehgock,"😂😂😂
KOMPAS TV JUGA TERNYATA MEDIA IQ 78..😂😂
BISA2NYA PERCAYA VIDEO SPT itu..😂😂
TAPI AH SUDAHLAH..,, NAMNAY JUGA MEDIA KONOHA..😂😂",0,2026-04-13T11:06:29Z
@yovitameylindasari5106,"IRAN masih baik kasih peringatan ditengah negosiasi,pdhl kesempatan emas hancurkan kapal AS",11,2026-04-13T11:06:20Z
@ahmadsolihin4514,"Trump ente di tmpleng xi jimping nanti nangis 😂
Yasllaammm",0,2026-04-13T11:06:18Z
@Heldinamanik,"Sama aja ko,,, yakin di usir kenapa tidak ditembak, kenapa tidak di bom, ko di usir",0,2026-04-13T11:06:09Z
@KomarUdin-s7o,"BERHENTILAH MEMBANGGA-BANGGAKAN DAN BELAJAR SAMA AS KALAU HANYA MEMBAWA KEMUNAFIKAN, KESOMBONGAN DAN KECONGKAKAN, FAKTANYA MEREKA LEMAH, PENGECUT & PECUNDANG UDAH NYERANG DULUAN KEROYOKAN LAGI YANG AKHIRNYA MENCRET2 MINTA BANTU SANA-SINI TIDAK ADA YANG MAU MEMBANTU.
MEMALUKAN!!!????.

LEBIH BAIK BELAJAR KEPADA IRAN AGAR HIDUP YANG SINGKAT INI BISA LEBIH BERMANFAAT DAN BERMAKNA UTK MANUSIA, BANGSA DAN NEGARA.

LANJUTKAN PERANG SAMPAI EKONOMI AS&ISRAEL REMUK, DAN SUPAYA SEMUA ORG MERASAKAN PETAPA PEDIHNYA MENDERITA KARENA MASALAH EKONOMI SEPERTI APA YG DI RASAKAN OLEH RAKYAT IRAN DAN PALESTINA YANG DI EMBARGO OLEH NEGAR2 PENGHAMBA SETAN!??.

SI GOBER DAN SETANYAHO MASA TUANYA AKAN DI HABISKAN UTK MEMBUNUH MANUSIA JAHATNYA LUAR BIASA.",0,2026-04-13T11:05:44Z
@damarsasongko8991,"Ternyata tram berhasil membodohi warganya,😂
Katanya sudah mampu melumpuhkan kekuatan Iran,faktanya masih mampu memberi perlawanan,bahkan pesawat²nya rontog,pangkalan militernya hancur lebur.
Katanya mampu menekan Iran untuk genjatan senjata,faktanya AS yg memohon² untuk bernegosiasi,terbukti Iran mampu mendekte AS untuk memenuhi tuntutan² Iran😅.",0,2026-04-13T11:05:25Z
@riyanhidayat1774,Amerika gak punya malu masak mau blokade selat Hormuz Amerika di mana sih 😅,0,2026-04-13T11:05:17Z
@jasmanjasman857,*mulut Donal bebek bau kentut dan jomberan bikin dunia TDK aman,0,2026-04-13T11:05:16Z
@Mariyanyanto-n6k,Love iran,29,2026-04-13T11:05:12Z
@SamsuriSaja-j5j,"Mundur lah kau, kalah terus gak kapok-kapok",0,2026-04-13T11:03:20Z
@readymechanical8807,"Habis gelap terbitlah Terang....Iran memang Negara Luar biasa Cerdas ,Bijak dan Tegas..!👍🙏♥️",7,2026-04-13T11:03:11Z
@nanangen-z4o,AS TERRORISNYA DUNIA,0,2026-04-13T11:03:03Z
@NediHarau,Duhhhh......salut dah....bangsa iran memang bermental tungsten.....!,0,2026-04-13T11:02:54Z
@BukanPodcast-l1o,Di balas Sama Iran Tak Satupun kapal Bakal bisa Lewat Selat Hormuz apalagi Keluar dari Selat Hormuz itu Sendiri😁😁😂..,0,2026-04-13T11:02:52Z
@momentepic5258,"mesti kata oten ini video ai, padahal 2 kapal induk mamarika tersakti dan termahal di dunia aja rusak parah di hajar balistik iran. ini kata media luar dan tentara india yg bilang 2 kapal induk as rusak parah menuju india dengan segala upaya silakan baca dan tonton media² luar klau ga percaya media konoha",0,2026-04-13T11:02:47Z
@BanjarMasin-p6y,Assalamualaikum bunuh diri mereka bakal di musuhi negara yg berkepentingan dengan Hormuz,0,2026-04-13T11:02:43Z
@MuhammadBudiDamopolii,memblokade jualbeli minyak Iran adalah pelanggaran ekonomi internasional.... Negara adikuasa yg paling menyengsarakan masyarakat Islam dunia partner nya isrewel,0,2026-04-13T11:02:43Z
@Dulhamid1983,UDAH AKU.. BILANG SEKARANG AMERIKA..MAH..GAK ADA T41 T41 NYA DITANGAN..IRAN..TP AWAS JANGAN MAIN NUKLIR LOH..!,0,2026-04-13T11:01:49Z
@Edikuaro-m6v2i,"Kalau soal ngibul irgc  jagox, irgc sdah ga punya kapal al lgi sdah jadi trumbu karang.",0,2026-04-13T11:01:39Z
@nicolasnizar740,Hahahahhaha kalian lucu2.... Itu mah suara rekaman editan.... Tunggu besok/ Lusa deh..... Habis pulau Kharg...😂😂😂😂,0,2026-04-13T11:01:36Z
@Salihkhalasha,"Klo AS atau israel diposisi iran, udah bukan peringatan lagi, Tapi udah boom dulu

Disini dunia akan lebih condong ke iran, karna taktiknya bner,dan menghindari planggaran",0,2026-04-13T11:01:19Z
@tanimaju1861,"Amerika gak berani perang, besar mulut doang",0,2026-04-13T11:00:51Z
@azlanhashim,Oten kafir Konoha kekejangan ...pujaan oten dipermalukan 😂,0,2026-04-13T11:00:27Z
@SlametAdy-t8c,Kejahatan tidak akan mampu melawan kekuatan yg dibantu oleh Allah.,263,2026-04-13T11:00:12Z
@RezaZulfikal,"kenapa gak di rudal aja sih,,,tuman",0,2026-04-13T11:00:06Z
@zainulabidin7963,Ayo bom Boman lagi seraaang,0,2026-04-13T10:59:37Z
@sianturi6424,"kirim saja 4 paket nuklir ke iran, selesai masalah, daripada lama-lama hadapi iran yang tak tahu diri.",0,2026-04-13T10:59:27Z
@danangcs8225,Bravo iran lenyapkan saja Zionis Israel Amerika munafik,0,2026-04-13T10:58:24Z
@Sesuaifaktakita,Napa ga di hajar sama si iran...,0,2026-04-13T10:58:18Z
@pradiptajaya3687,Bebek kalah telakk..,0,2026-04-13T10:57:45Z
@MulyadiMulyadi-wr6wz,Sipirang cuma mbacotnya orang gila idiot stupit gila bikin gadug dunia,0,2026-04-13T10:57:42Z
@LibraBra-c2u,"Orang gila si trum 😂😂😂bicara nya tidak cocok dengan perbuatannya ,banyak bohong kau gila 😂😂",0,2026-04-13T10:57:25Z
@MANCHANEL-lf6wd,Sangat hebat...kalau.. berita mengusir Kapal perusak As ini benar,4,2026-04-13T10:57:20Z
@HeriOben-m3c,Orang kalah kecewa sebentar lagi jadi gila.,0,2026-04-13T10:57:19Z
@Pentongku,Asek tawuran lagi donk 😂,0,2026-04-13T10:57:12Z
@MamanTok,Negosiasi akal akalan teroris mamarika,0,2026-04-13T10:57:07Z
@tanahairkuindonesia7098,Amerika mau jadi preman memaksa kapal kapal yg lewat izin padanya yg bukan wilayahnya. Kalau mau lewat bayar  jadi preman dunia,0,2026-04-13T10:56:42Z
@agushartono-bd2be,Pengecut tapi licik penuh tipu tipu,0,2026-04-13T10:56:37Z
@alief93ypcs26,Amerika mulai bertindak spt orang bodoh,0,2026-04-13T10:56:29Z
@KRISTENGBEGOK,WOW HEBAT IRAN..ESKOUN DI KEROYOK NEGARA ADIDAYA TERNYATA KAYAK KERUPUK MERENGEK MINTA BANTUAN SEKUTU 🤣,0,2026-04-13T10:55:48Z
@raishafaiq8873,SETANtrump munafik dn bsar mulut,0,2026-04-13T10:55:30Z
@CINGKOLANGCHANEL,Ngapain di ancam om..lgsung aja ditembak biar modar,0,2026-04-13T10:55:22Z
@HROFIKOH,"Tujuan Israel dn amirika sesungguhnya ingin merampok dn menjajah negara lain yg punya kekaya an melimpah di negaranya
makanya amirika dn Israel takut kalau Iran punya nuklir untuk menjajah dn merampok",0,2026-04-13T10:54:46Z
@akbarBurhanuddin-m2k,TDK sepatutnya amirika memasuki wilayah negara lain . Jika memaksa berarti menjajah,0,2026-04-13T10:54:46Z
@benrythea122,perampok sesungguhnya amerika serikat😅,0,2026-04-13T10:54:22Z
@NorAzren-u6e,🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾💚💪🏻🤲🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷💪🏻🇮🇷🇮🇷🇮🇷💪🏻🇮🇷🇮🇷🇮🇷💪🏻🇮🇷🇮🇷🇮🇷💪🏻🇮🇷💪🏻🇮🇷💪🏻🇮🇷💪🏻🇮🇷💪🏻🇮🇷💪🏻🇮🇷🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇱🇧🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇾🇪🇸🇩🇸🇩🇸🇩🇸🇩🇸🇩🇮🇶🇮🇶🇮🇶🇮🇶🇮🇶🇷🇺🇷🇺🇨🇳🇨🇳🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾💚💪🏻🇮🇷🇮🇷🇮🇷🇮🇷💪🏻🇮🇷🤲☝️🤲☝️🤲☝️🤲☝️💚💚💚💚🤲☝️🤲💚💚💚💚🤲☝️🤲☝️🤲💚🤲☝️🤲☝️🤲☝🏻🤲🏻☝🏻🤲🏻☝🏻💚☝🏻🤲🏻☝🏻🤲🏻☝🏻💚💚💚💚💚💚💚💚💚🤲,1,2026-04-13T10:53:51Z
@sunanto1972,bravo iran ❤❤,4,2026-04-13T10:53:38Z
@kesyaglorifanya3821,Hoax lagi nih😂 kapal AS dah masuk drun😂,0,2026-04-13T10:53:33Z
@MusadikHajihasan,❤iran,2,2026-04-13T10:53:14Z
@rositasitumeang2542,Ya...mantap..❤,2,2026-04-13T10:53:10Z
@riojumhana7677,Nampak  as..sprti anaka anak klo gak main keroyokan....😂,5,2026-04-13T10:52:54Z
@NorAzren-u6e,Aku rakyat Malaysia aku betul betul tak percaya pak Probowo kurang ajar dengan Iran cakap rakyat Iran keras kepala Pak Probowo tak layak jadi presiden Indonesia,0,2026-04-13T10:52:48Z
@Anggasatu-n7i,"Pada akhirnya itu menjadi ladang bisnis antara Amerika dan iran😂 yg tadinya kapal hanya bayar ke iran, sekarang harus bayar juga ke Amerika, kira2 bakal begitu gak sih...",0,2026-04-13T10:52:32Z
@BudiAna-e3y,"Jngn percaya mamarika, licik, mamarika memang hrs di lawan keras. Kapal us jng sampai lewat",0,2026-04-13T10:51:45Z
@NorAzren-u6e,Aku sokong sepenuhnya Iran IRGC semoga Allah SWT bantu Iran IRGC untuk hancurkan Amerika zionis laknatullah dari muka bumi ini buat selamanya insyaallah Allahumma sholli ala Sayyidina Muhammad wa'ala alisaidina Muhamad Aminnnnn,5,2026-04-13T10:51:39Z
@RobertkostarikoBarnabas,"Ingat bro rezim Iran telah membunuh dengan tega  warga Iran sebanyak 40000 orang tak satupun warga Konoha yang menyatakan empatinya kepada warga Iran yang terbunuh hanya membela IRCC. Apakah hal ini menunjukkan jati dirinya yang tak berperikemanusiaan. Apakah warga kokoha telah lupa Siksa Kubur ketika anda menemui ajal kelak.
Media Konoha cendrung membela rezim barangkali telah terkontaminasi dengan paham teroris.
Lihat kanal ET NEWS kanal ppr global kanal i24 kanal bisnis dan geopolitik kanal13
Wahai AS dan Israel serang terus rezim jangan takut akan tehnik rezim yang membuat pelindung manusia agar jembatan dan jaringan listrik Iran tidak diserang AS dan Israel. 
Jangan takut akan strategi rezim yang pengecut Tuhan Allah memberkatimu AS dan Israel kita lihat saja endingnya rezim akan lenyap dari Iran .
6:24",1,2026-04-13T10:51:36Z
@ijotutorial458,Semoga iran bisa menang melawan penjajah,0,2026-04-13T10:51:33Z
@aaysanti-z2d,as nyerang duluan di saat negosiasi,0,2026-04-13T10:51:28Z
@KhoirilBariyah-x3i,Langsung aja d musnahkan kpl kpl Donal Trump biar modar semua crew Amerika,0,2026-04-13T10:51:13Z
@rositasitumeang2542,Gak usah diusir..dirudal aja,0,2026-04-13T10:50:57Z
@zainalzainalbanggetzainal9316,Meñgada ngada Trump. Negara Iran berhak membuat apa saja hak mutlak Iran kenapa America tak tau malu atau otaknya sudah masuk air????,0,2026-04-13T10:50:55Z
@andisorong-q3d,as kabur terkencing kencing,0,2026-04-13T10:50:48Z
@HROFIKOH,Mantab itulah Iran negara muslim sejati yg berani melawan negara sionis dn penjajah spt Israel dn amirika kami wargamuslim cumabisa mendoakan semoga Iran diberi kekuatan dn kemenangan Amiiin,83,2026-04-13T10:50:46Z
@khaikeeano,"Ngapain di usir...
Rudal aja langsuang...
Kayaknya iran udah mulai melemah😢",0,2026-04-13T10:50:44Z
@TetyHartaty-f5t,"Mana negara negara islam,SAUDARAMU diserang penjajah 😂😂😂",0,2026-04-13T10:50:25Z
@RasyaSetiawan-x2w,Ya Allah Menangkanlah Iran aamiin 🤲,169,2026-04-13T10:50:21Z
@abukanezar,sampai bila semua tindakkan kejhatan amarika terhadap kehidupan umat dunia ini,0,2026-04-13T10:49:10Z
@DarmajiSubeno,Kayaknya makin seru ni film  😂😂😂😂,0,2026-04-13T10:49:03Z
